<dbpedia:United_States>	8383803
<dbpedia:India>	5453630
<dbpedia:United_Kingdom>	4985994
<dbpedia:China>	4481694
<dbpedia:Canada>	4219012
<dbpedia:Australia>	3907219
<dbpedia:Germany>	3769728
<dbpedia:Russia>	3642226
<dbpedia:Japan>	3421082
<dbpedia:Singapore>	3206865
<dbpedia:France>	3175221
<dbpedia:New_Zealand>	2684163
<dbpedia:Syria>	2645230
<dbpedia:Netherlands>	2627408
<dbpedia:Turkey>	2623750
<dbpedia:Israel>	2603614
<dbpedia:Philippines>	2596847
<dbpedia:Iran>	2458836
<dbpedia:Brazil>	2421789
<dbpedia:Hong_Kong>	2401449
<dbpedia:Iceland>	2346677
<dbpedia:Italy>	2339574
<dbpedia:Switzerland>	2299065
<dbpedia:Mexico>	2268204
<dbpedia:England>	2256906
<dbpedia:Pakistan>	2252844
<dbpedia:Spain>	2251182
<dbpedia:Sweden>	2214950
<dbpedia:United_Arab_Emirates>	2210206
<dbpedia:Saudi_Arabia>	2203577
<dbpedia:Soviet_Union>	2167182
<dbpedia:Taiwan>	2161625
<dbpedia:North_Korea>	2159778
<dbpedia:Indonesia>	2132184
<dbpedia:South_Africa>	2107677
<dbpedia:Belgium>	2075572
<dbpedia:Greece>	2036773
<dbpedia:South_Korea>	2002556
<dbpedia:Poland>	1947556
<dbpedia:Denmark>	1921823
<dbpedia:Norway>	1920531
<dbpedia:Puerto_Rico>	1890030
<dbpedia:Egypt>	1864631
<dbpedia:Vietnam>	1820799
<dbpedia:Ukraine>	1816866
<dbpedia:Malaysia>	1807806
<dbpedia:Nigeria>	1782236
<dbpedia:Thailand>	1727923
<dbpedia:Bangladesh>	1691020
<dbpedia:Argentina>	1675826
<dbpedia:Scotland>	1638704
<dbpedia:Finland>	1636136
<dbpedia:Romania>	1629091
<dbpedia:Austria>	1600408
<dbpedia:Cuba>	1579863
<dbpedia:Qatar>	1566991
<dbpedia:Colombia>	1562240
<dbpedia:Malta>	1499299
<dbpedia:Czech_Republic>	1494008
<dbpedia:Iraq>	1493263
<dbpedia:Georgia_(country)>	1475207
<dbpedia:Morocco>	1470476
<dbpedia:Mauritius>	1439286
<dbpedia:Sri_Lanka>	1437027
<dbpedia:Cyprus>	1431075
<dbpedia:Afghanistan>	1425649
<dbpedia:Hungary>	1420812
<dbpedia:Serbia>	1383353
<dbpedia:Croatia>	1366149
<dbpedia:Lebanon>	1364161
<dbpedia:Armenia>	1362859
<dbpedia:Maldives>	1355535
<dbpedia:Azerbaijan>	1346540
<dbpedia:Luxembourg>	1328123
<dbpedia:Portugal>	1290473
<dbpedia:Chile>	1284755
<dbpedia:Ethiopia>	1283613
<dbpedia:Nepal>	1254090
<dbpedia:Jordan>	1230145
<dbpedia:Monaco>	1229493
<dbpedia:Albania>	1205287
<dbpedia:Republic_of_Ireland>	1200958
<dbpedia:Jamaica>	1196113
<dbpedia:Cambodia>	1192492
<dbpedia:Democratic_Republic_of_the_Congo>	1175914
<dbpedia:Bulgaria>	1172880
<dbpedia:Venezuela>	1157578
<dbpedia:Belarus>	1152384
<dbpedia:Bhutan>	1144464
<dbpedia:Dominican_Republic>	1140738
<dbpedia:Slovenia>	1130659
<dbpedia:Eritrea>	1128483
<dbpedia:Peru>	1127773
<dbpedia:Madagascar>	1126059
<dbpedia:Lithuania>	1109283
<dbpedia:Mongolia>	1102686
<dbpedia:Association_football>	1097516
<dbpedia:Algeria>	1092975
<dbpedia:Kenya>	1091946
<dbpedia:Great_Britain>	1088121
<dbpedia:Bahrain>	1081221
<dbpedia:Costa_Rica>	1072125
<dbpedia:Guam>	1069055
<dbpedia:Brunei>	1055777
<dbpedia:Latvia>	1047044
<dbpedia:Bosnia_and_Herzegovina>	1038156
<dbpedia:Republic_of_Macedonia>	1031689
<dbpedia:Seychelles>	1011780
<dbpedia:Fiji>	999574
<dbpedia:Belize>	998171
<dbpedia:Montenegro>	981171
<dbpedia:Zimbabwe>	978602
<dbpedia:Kuwait>	976409
<dbpedia:Slovakia>	956802
<dbpedia:Mali>	954301
<dbpedia:Tanzania>	952704
<dbpedia:Panama>	937952
