<dbpedia:Dwayne_Johnson>	3049492
<dbpedia:O._J._Simpson>	3046671
<dbpedia:Peyton_Manning>	2326064
<dbpedia:Tom_Brady>	1848607
<dbpedia:Brock_Lesnar>	1680987
<dbpedia:Suge_Knight>	1649460
<dbpedia:Dwight_D._Eisenhower>	1618553
<dbpedia:Joe_Biden>	1482635
<dbpedia:Roman_Reigns>	1460510
<dbpedia:Bill_Cosby>	1394687
<dbpedia:Cam_Newton>	1367310
<dbpedia:Gerald_Ford>	1227301
<dbpedia:John_Wayne>	1194857
<dbpedia:Mr._T>	1111308
<dbpedia:Aaron_Rodgers>	948720
<dbpedia:Burt_Reynolds>	939799
<dbpedia:Frank_Gifford>	873430
<dbpedia:Jackie_Robinson>	854876
<dbpedia:Terry_Crews>	837191
<dbpedia:Michael_Oher>	814587
<dbpedia:Tim_Tebow>	778041
<dbpedia:Russell_Wilson>	773962
<dbpedia:Eli_Manning>	766022
<dbpedia:Mark_Harmon>	726910
<dbpedia:Tyler_Lockett>	715550
<dbpedia:Johnny_Manziel>	713527
<dbpedia:Rob_Gronkowski>	680356
<dbpedia:Tommy_Lee_Jones>	603823
<dbpedia:Brett_Favre>	588525
<dbpedia:Marshawn_Lynch>	588156
<dbpedia:J._J._Watt>	583836
<dbpedia:Shawn_Michaels>	579263
<dbpedia:Carl_Weathers>	551468
<dbpedia:Bill_Goldberg>	544476
<dbpedia:Michael_Vick>	517042
<dbpedia:Michael_Strahan>	499422
<dbpedia:Nick_Saban>	477709
<dbpedia:Ben_Roethlisberger>	468905
<dbpedia:Von_Miller>	464347
<dbpedia:Robert_Patrick>	452752
<dbpedia:Joe_Montana>	451559
<dbpedia:Aaron_Hernandez>	445448
<dbpedia:Mike_Webster>	425894
<dbpedia:Robert_Griffin_III>	407994
<dbpedia:Deion_Sanders>	398547
<dbpedia:Bo_Jackson>	391413
<dbpedia:Adrian_Peterson>	376736
<dbpedia:John_Elway>	368891
<dbpedia:Jim_Harbaugh>	366981
<dbpedia:Brock_Osweiler>	365580
<dbpedia:Tony_Romo>	364996
<dbpedia:Drew_Brees>	358691
<dbpedia:Ronnie_Coleman>	356189
<dbpedia:Archie_Manning>	352928
<dbpedia:Dean_Cain>	348754
<dbpedia:Jesse_Jackson>	342681
<dbpedia:Nate_Robinson>	339307
<dbpedia:Randy_Moss>	336821
<dbpedia:Calvin_Johnson>	336509
<dbpedia:Jim_Brown>	333933
<dbpedia:Carson_Palmer>	333228
<dbpedia:Junior_Seau>	332588
<dbpedia:Colin_Kaepernick>	332063
<dbpedia:Ken_Stabler>	331402
<dbpedia:Reggie_Bush>	331293
<dbpedia:Charles_Woodson>	330551
<dbpedia:Jerry_Rice>	327162
<dbpedia:Phil_McGraw>	326883
<dbpedia:Lex_Luger>	325657
<dbpedia:Bob_Sapp>	320814
<dbpedia:Walter_Payton>	319724
<dbpedia:Jameis_Winston>	314491
<dbpedia:Lawrence_Phillips>	313437
<dbpedia:Terrell_Owens>	309531
<dbpedia:Ryan_Fitzpatrick>	305137
<dbpedia:Cory_Booker>	296816
<dbpedia:Wes_Welker>	296015
<dbpedia:John_Layfield>	294602
<dbpedia:Ron_Rivera>	293349
<dbpedia:Doug_Flutie>	289777
<dbpedia:Jack_Kemp>	288014
<dbpedia:Jay_Cutler_(American_football)>	287848
<dbpedia:Ray_Lewis>	287320
<dbpedia:Marcus_Mariota>	287205
<dbpedia:Sam_Bradford>	284843
<dbpedia:Pat_Tillman>	275330
<dbpedia:Julian_Edelman>	275011
<dbpedia:Matt_Hasselbeck>	273056
<dbpedia:Ed_O'Neill>	266286
