<dbpedia:Lyme_disease>	1763784
<dbpedia:Tuberculosis>	1410705
<dbpedia:Earthquake>	1409374
<dbpedia:Bipolar_disorder>	1368545
<dbpedia:Multiple_sclerosis>	1233224
<dbpedia:Hurricane_Katrina>	1142505
<dbpedia:Pneumonia>	1107730
<dbpedia:Diabetes_mellitus>	1083779
<dbpedia:Cancer>	1061296
<dbpedia:Down_syndrome>	1023221
<dbpedia:HIV/AIDS>	1012677
<dbpedia:Amyotrophic_lateral_sclerosis>	922512
<dbpedia:Tsunami>	920574
<dbpedia:Capital_punishment>	905598
<dbpedia:Cerebral_palsy>	903003
<dbpedia:Malaria>	896710
<dbpedia:Lymphoma>	894607
<dbpedia:Cystic_fibrosis>	890117
<dbpedia:Dengue_fever>	880840
<dbpedia:Syphilis>	841652
<dbpedia:Chronic_traumatic_encephalopathy>	818563
<dbpedia:Sepsis>	817273
<dbpedia:Smallpox>	801659
<dbpedia:Virus>	799913
<dbpedia:Myocardial_infarction>	792723
<dbpedia:Gout>	777623
<dbpedia:Hypertension>	773027
<dbpedia:Leprosy>	741088
<dbpedia:Obesity>	731762
<dbpedia:Euthanasia>	722942
<dbpedia:Crohn's_disease>	718500
<dbpedia:Coeliac_disease>	710912
<dbpedia:Meningitis>	696831
<dbpedia:Anemia>	690638
<dbpedia:Barbiturate>	688194
<dbpedia:Influenza>	683573
<dbpedia:Cannibalism>	673730
<dbpedia:Hepatitis_C>	671301
<dbpedia:Anthrax>	669750
<dbpedia:Seppuku>	666238
<dbpedia:Bubonic_plague>	661790
<dbpedia:Rabies>	659646
<dbpedia:Stroke>	658966
<dbpedia:Typhoid_fever>	656228
<dbpedia:Marfan_syndrome>	649768
<dbpedia:Epilepsy>	647931
<dbpedia:Dementia>	641375
<dbpedia:Suicide>	639120
<dbpedia:Staphylococcus_aureus>	635167
<dbpedia:Systemic_lupus_erythematosus>	625544
<dbpedia:Measles>	624612
<dbpedia:Leukemia>	612800
<dbpedia:Toxoplasmosis>	600720
<dbpedia:Morphine>	587538
<dbpedia:Multiple_myeloma>	582750
<dbpedia:Mesothelioma>	581131
<dbpedia:Sarcoidosis>	576562
<dbpedia:Cholera>	571610
<dbpedia:Parkinson's_disease>	566794
<dbpedia:Rape>	566501
<dbpedia:Atherosclerosis>	563999
<dbpedia:Chronic_obstructive_pulmonary_disease>	556751
<dbpedia:Poliomyelitis>	549200
<dbpedia:Rheumatoid_arthritis>	543276
<dbpedia:Genocide>	543051
<dbpedia:Pfeiffer_syndrome>	541961
<dbpedia:Sickle-cell_disease>	541308
<dbpedia:Ebola_virus_disease>	534631
<dbpedia:Lightning>	533746
<dbpedia:Heart_failure>	530004
<dbpedia:Cirrhosis>	529288
<dbpedia:Jaundice>	527873
<dbpedia:Alzheimer's_disease>	527009
<dbpedia:Myasthenia_gravis>	526549
<dbpedia:War>	523377
<dbpedia:Spina_bifida>	522321
<dbpedia:Pulmonary_embolism>	520863
<dbpedia:Mental_disorder>	519375
<dbpedia:Inflammation>	517777
<dbpedia:Asthma>	505694
<dbpedia:Chickenpox>	504494
<dbpedia:Anorexia_nervosa>	500805
<dbpedia:Tetanus>	495953
<dbpedia:Diphtheria>	495041
<dbpedia:Narcolepsy>	494452
<dbpedia:Depression_(mood)>	494400
<dbpedia:Melanoma>	490972
<dbpedia:Diabetes_mellitus_type_2>	485861
<dbpedia:Flood>	483738
<dbpedia:Dementia_with_Lewy_bodies>	482818
<dbpedia:Sleep_apnea>	481342
<dbpedia:Guillotine>	479213
<dbpedia:Hepatitis_B>	477253
<dbpedia:Atrial_fibrillation>	475548
<dbpedia:Renal_failure>	473957
<dbpedia:Scaphism>	470423
<dbpedia:Pancreatic_cancer>	467547
<dbpedia:Gangrene>	448584
<dbpedia:Huntington's_disease>	444361
<dbpedia:1918_flu_pandemic>	434213
<dbpedia:Lupus_erythematosus>	433835
<dbpedia:Castration>	430602
<dbpedia:Colorectal_cancer>	428784
<dbpedia:Alcoholic_beverage>	428767
<dbpedia:Pneumothorax>	425647
<dbpedia:Edema>	425612
<dbpedia:Hepatitis>	420709
<dbpedia:Arthritis>	420709
<dbpedia:Lung_cancer>	417740
<dbpedia:Breast_cancer>	410821
<dbpedia:Fire>	408635
<dbpedia:Alcoholism>	408116
<dbpedia:Methicillin-resistant_Staphylococcus_aureus>	405707
<dbpedia:Hydrocephalus>	404708
<dbpedia:Dysentery>	403624
<dbpedia:Aneurysm>	401306
<dbpedia:Mumps>	400117
<dbpedia:Peritonitis>	396734
<dbpedia:Hanging>	393933
<dbpedia:Cardiac_arrest>	393710
<dbpedia:Pernicious_anemia>	392954
<dbpedia:Disease>	392693
<dbpedia:Ankylosing_spondylitis>	389665
<dbpedia:Diarrhea>	386356
<dbpedia:Osteoporosis>	385504
<dbpedia:Diverticulitis>	384083
<dbpedia:Necrosis>	383713
<dbpedia:Gastroenteritis>	382254
<dbpedia:Ischemia>	382240
<dbpedia:Hanged,_drawn_and_quartered>	380858
<dbpedia:Yellow_fever>	380247
<dbpedia:Cardiovascular_disease>	376475
<dbpedia:Hyponatremia>	375801
<dbpedia:Scarlet_fever>	374546
<dbpedia:Fever>	374415
<dbpedia:Prostate_cancer>	374028
<dbpedia:Lead_poisoning>	370655
<dbpedia:Propofol>	369004
<dbpedia:Obsessive%E2%80%93compulsive_disorder>	368033
<dbpedia:Coronary_artery_disease>	365506
<dbpedia:Spontaneous_human_combustion>	365132
<dbpedia:Peptic_ulcer>	362741
<dbpedia:Myelodysplastic_syndrome>	361894
<dbpedia:Common_cold>	358897
<dbpedia:Pancreatitis>	358736
<dbpedia:Pleurisy>	358054
<dbpedia:Urinary_tract_infection>	356337
<dbpedia:Diabetes_mellitus_type_1>	353887
<dbpedia:Bronchitis>	350991
<dbpedia:Typhus>	350258
<dbpedia:Appendicitis>	347113
<dbpedia:Angina_pectoris>	346608
<dbpedia:Anaphylaxis>	343369
<dbpedia:Aortic_dissection>	340249
<dbpedia:Water_intoxication>	337334
<dbpedia:Cyanide_poisoning>	330818
<dbpedia:Hypothermia>	329326
<dbpedia:Asphyxia>	328186
<dbpedia:Kawasaki_disease>	322259
<dbpedia:Glioblastoma_multiforme>	322136
<dbpedia:Hypertrophic_cardiomyopathy>	314209
<dbpedia:Lethal_injection>	313971
<dbpedia:Murder>	313877
<dbpedia:Encephalitis>	310253
<dbpedia:Child_abuse>	309011
<dbpedia:Toxic_shock_syndrome>	303255
<dbpedia:Esophageal_cancer>	302588
<dbpedia:Rheumatic_fever>	301151
<dbpedia:Gas_chamber>	299498
<dbpedia:Aviation_accidents_and_incidents>	298060
<dbpedia:Acute_myeloid_leukemia>	297923
<dbpedia:Torture>	293096
<dbpedia:Chagas_disease>	292936
<dbpedia:Chronic_kidney_disease>	291570
<dbpedia:Electric_chair>	290688
<dbpedia:Crucifixion>	290246
<dbpedia:Herpes_simplex_virus>	289923
<dbpedia:Scleroderma>	289418
<dbpedia:Pulmonary_edema>	288097
<dbpedia:Mercury_poisoning>	287826
<dbpedia:Arrow>	287355
<dbpedia:Infection>	284407
<dbpedia:Encephalopathy>	284238
<dbpedia:Hepatitis_A>	283561
<dbpedia:Cardiomyopathy>	280568
<dbpedia:Carbon_monoxide_poisoning>	275987
<dbpedia:Inflammatory_bowel_disease>	275544
<dbpedia:Sudden_infant_death_syndrome>	274877
<dbpedia:Coma>	274234
<dbpedia:Pertussis>	273787
<dbpedia:Burn>	272960
<dbpedia:Blood_eagle>	272834
<dbpedia:Gallstone>	272764
<dbpedia:Concussion>	272599
<dbpedia:Abscess>	270392
<dbpedia:Malnutrition>	268955
<dbpedia:Amyloidosis>	267434
<dbpedia:Thrombosis>	266869
<dbpedia:Hodgkin's_lymphoma>	266389
<dbpedia:Non-Hodgkin_lymphoma>	265217
<dbpedia:Guillain%E2%80%93Barr%C3%A9_syndrome>	264915
<dbpedia:Lynching>	263846
<dbpedia:Squamous-cell_carcinoma>	262846
<dbpedia:Pheochromocytoma>	261679
<dbpedia:Sati_(practice)>	257793
<dbpedia:Aplastic_anemia>	256899
<dbpedia:Assisted_suicide>	255381
<dbpedia:Schistosomiasis>	255368
<dbpedia:Cerebral_edema>	253242
<dbpedia:Dyspnea>	252863
<dbpedia:Decapitation>	252675
<dbpedia:Orthostatic_hypotension>	251987
<dbpedia:Muscular_dystrophy>	249385
<dbpedia:Cervical_cancer>	247803
<dbpedia:Epidural_hematoma>	247648
<dbpedia:Sexual_assault>	246772
<dbpedia:Substance_abuse>	245452
<dbpedia:Pulmonary_hypertension>	245171
<dbpedia:Uremia>	244408
<dbpedia:Allergy>	243605
<dbpedia:Altitude_sickness>	242604
<dbpedia:Cerebral_hemorrhage>	241937
<dbpedia:Surgery>	241839
<dbpedia:Erotic_asphyxiation>	240717
<dbpedia:Subarachnoid_hemorrhage>	240596
<dbpedia:Childbirth>	240560
<dbpedia:Decompression_sickness>	239252
<dbpedia:Shock_(circulatory)>	238771
<dbpedia:Self-immolation>	234990
<dbpedia:Croup>	234948
<dbpedia:Improvised_explosive_device>	231717
<dbpedia:Old_age>	231149
<dbpedia:Electric_shock>	230670
<dbpedia:Septic_shock>	228188
<dbpedia:Manslaughter>	227856
<dbpedia:Epileptic_seizure>	226651
<dbpedia:Honor_killing>	226270
<dbpedia:Breaking_wheel>	226245
<dbpedia:Coronary_artery_bypass_surgery>	225304
<dbpedia:Severe_acute_respiratory_syndrome>	223871
<dbpedia:Miscarriage>	223722
<dbpedia:Military>	223653
<dbpedia:Edwards_syndrome>	223424
<dbpedia:Varicose_veins>	223134
<dbpedia:Beriberi>	222738
<dbpedia:Brain_tumor>	222085
<dbpedia:Defenestration>	221782
<dbpedia:Carcinoma>	221256
<dbpedia:Garrote>	221221
<dbpedia:Stillbirth>	217851
<dbpedia:Brazen_bull>	215125
<dbpedia:Leishmaniasis>	214730
<dbpedia:Stomach_cancer>	213790
<dbpedia:Osteomyelitis>	212319
<dbpedia:Sarcoma>	212248
<dbpedia:Gastritis>	212150
<dbpedia:Pyelonephritis>	211925
<dbpedia:Atelectasis>	209964
<dbpedia:Ovarian_cancer>	209563
<dbpedia:Polycythemia>	207852
<dbpedia:Streptococcal_pharyngitis>	207510
<dbpedia:Sniper_rifle>	206851
<dbpedia:Brucellosis>	206727
<dbpedia:Vasculitis>	206438
<dbpedia:Bone_fracture>	203493
<dbpedia:Traumatic_brain_injury>	203465
<dbpedia:Embolism>	203430
<dbpedia:Hail>	202958
<dbpedia:Aconitum>	201124
<dbpedia:Cachexia>	200761
