<dbpedia:Coca-Cola>	1218271
<dbpedia:Kombucha>	898654
<dbpedia:Coffee>	765551
<dbpedia:Tea>	631983
<dbpedia:Pepsi>	589653
<dbpedia:Vodka>	541965
<dbpedia:Whisky>	526288
<dbpedia:Kopi_Luwak>	499175
<dbpedia:Brandy>	472727
<dbpedia:Kefir>	466706
<dbpedia:Bourbon_whiskey>	465207
<dbpedia:Gin>	441784
<dbpedia:Fanta>	400891
<dbpedia:Tequila>	397974
<dbpedia:Scotch_whisky>	395316
<dbpedia:Wine>	386887
<dbpedia:Martini_(cocktail)>	386142
<dbpedia:Green_tea>	373740
<dbpedia:Matcha>	364875
<dbpedia:Moonshine>	358414
<dbpedia:Rum>	351050
<dbpedia:Espresso>	346866
<dbpedia:Mountain_Dew>	343936
<dbpedia:Distillation>	333954
<dbpedia:Dr_Pepper>	332154
<dbpedia:Cognac>	330934
<dbpedia:Guinness>	328290
<dbpedia:Old_Fashioned>	313130
<dbpedia:Soft_drink>	297343
<dbpedia:Carbonated_water>	281767
<dbpedia:Champagne>	277610
<dbpedia:Port_wine>	270769
<dbpedia:Long_Island_Iced_Tea>	251019
<dbpedia:Prosecco>	250880
<dbpedia:Moscow_mule>	249825
<dbpedia:Distilled_water>	242341
<dbpedia:Manhattan_(cocktail)>	241129
<dbpedia:Earl_Grey_tea>	240779
<dbpedia:Mojito>	239561
<dbpedia:Bloody_Mary_(cocktail)>	236230
<dbpedia:Tonic_water>	236138
<dbpedia:Triple_sec>	236109
<dbpedia:Margarita>	234509
<dbpedia:Cappuccino>	233459
<dbpedia:Root_beer>	233034
<dbpedia:Cider>	227753
<dbpedia:White_Russian_(cocktail)>	225148
<dbpedia:Energy_drink>	224778
<dbpedia:Oolong>	219771
<dbpedia:Pu-erh_tea>	219348
<dbpedia:Cocktail>	217994
<dbpedia:Monster_Energy>	211751
<dbpedia:Irn-Bru>	206394
<dbpedia:Negroni>	201761
<dbpedia:Horchata>	198950
<dbpedia:Soy_milk>	198026
<dbpedia:Buckfast_Tonic_Wine>	195861
<dbpedia:Latte>	190788
<dbpedia:Campari>	190694
<dbpedia:5-hour_Energy>	190417
<dbpedia:Mulled_wine>	189923
<dbpedia:Flat_white>	186828
<dbpedia:Diet_Coke>	185521
<dbpedia:Caipirinha>	179325
<dbpedia:Mimosa_(cocktail)>	172166
<dbpedia:Bacardi>	171356
<dbpedia:Amaretto>	168480
<dbpedia:Sangria>	168147
<dbpedia:Masala_chai>	167295
<dbpedia:Cosmopolitan_(cocktail)>	163598
<dbpedia:Almond_milk>	162700
<dbpedia:Vesper_(cocktail)>	162352
<dbpedia:Cointreau>	161582
<dbpedia:Kool-Aid>	160940
<dbpedia:Ginger_beer>	158746
<dbpedia:J%C3%A4germeister>	158464
<dbpedia:Sarsaparilla_(soft_drink)>	156816
<dbpedia:Liqueur>	152637
<dbpedia:Hot_toddy>	150448
<dbpedia:Sambuca>	149488
<dbpedia:Coconut_water>	146536
<dbpedia:Highball>	146390
